roomA,1508110940.09,800
150.811106026,1008.43505859,42.3609695435,30.6707515717
150.811106026,1008.43530273,42.3609695435,30.6707515717
150.811106027,1008.43530273,42.3609695435,30.6707515717
150.811106027,1008.43530273,42.3609695435,30.6707515717
150.811106027,1008.43530273,42.3609695435,30.6707515717
150.811106027,1008.43530273,42.3609695435,30.6707515717
150.811106028,1008.43530273,42.3609695435,30.6707515717
150.811106028,1008.43530273,42.3609695435,30.6707515717
150.811106028,1008.43530273,42.3609695435,30.6707515717
150.811106028,1008.43530273,42.3609695435,30.6707515717
150.811106029,1008.43530273,42.3609695435,30.6707515717
150.811106029,1008.43530273,42.3609695435,30.6707515717
150.811106029,1008.43530273,42.3609695435,30.6707515717
150.811106029,1008.43530273,42.3609695435,30.6707515717
150.811106029,1008.43530273,42.3609695435,30.6707515717
150.81110603,1008.43530273,42.3609695435,30.6707515717
150.81110603,1008.43530273,42.3609695435,30.6707515717
150.81110603,1008.43530273,42.3609695435,30.6707515717
150.81110603,1008.4309082,42.3609695435,30.6707515717
150.811106031,1008.4309082,42.3609695435,30.6707515717
150.811106031,1008.4309082,42.3609695435,30.6707515717
150.811106031,1008.4309082,42.3609695435,30.6707515717
150.811106031,1008.4309082,42.3609695435,30.6707515717
150.811106032,1008.4309082,42.3609695435,30.8488559723
150.811106032,1008.4309082,40.7569351196,30.8488559723
150.811106032,1008.4309082,40.7569351196,30.8488559723
150.811106032,1008.4309082,40.7569351196,30.8488559723
150.811106033,1008.4309082,40.7569351196,30.8488559723
150.811106033,1008.4309082,40.7569351196,30.8488559723
150.811106033,1008.4309082,40.7569351196,30.8488559723
150.811106033,1008.4309082,40.7569351196,30.8488559723
150.811106034,1008.4309082,40.7569351196,30.8488559723
150.811106034,1008.4309082,40.7569351196,30.8488559723
150.811106034,1008.4309082,40.7569351196,30.8488559723
150.811106034,1008.4309082,40.7569351196,30.8488559723
150.811106034,1008.43066406,40.7569351196,30.8488559723
150.811106035,1008.43066406,40.7569351196,30.8488559723
150.811106035,1008.43066406,40.7569351196,30.8488559723
150.811106035,1008.43066406,40.7569351196,30.8488559723
150.811106035,1008.43066406,40.7569351196,30.8488559723
150.811106036,1008.43066406,40.7569351196,30.8488559723
150.811106036,1008.43066406,40.7569351196,30.8488559723
150.811106036,1008.43066406,40.7569351196,30.8488559723
150.811106036,1008.43066406,40.7569351196,30.8488559723
150.811106037,1008.43066406,40.7569351196,30.8488559723
150.811106037,1008.43066406,40.7569351196,30.8488559723
150.811106037,1008.43066406,40.7569351196,30.8488559723
150.811106037,1008.43066406,40.7569351196,30.8488559723
150.811106037,1008.43066406,40.7569351196,30.8488559723
150.811106038,1008.43066406,40.7569351196,30.8488559723
150.811106038,1008.43066406,40.7569351196,30.8488559723
150.811106038,1008.43066406,40.7569351196,30.8488559723
150.811106038,1008.43066406,40.7569351196,30.8488559723
150.811106039,1008.43066406,40.7569351196,30.8488559723
150.811106039,1008.43066406,40.7569351196,30.8488559723
150.811106039,1008.43066406,40.7569351196,30.8488559723
150.811106039,1008.43066406,40.7569351196,30.7241821289
150.81110604,1008.43066406,40.7242698669,30.7241821289
150.81110604,1008.43066406,40.7242698669,30.7241821289
150.81110604,1008.43066406,40.7242698669,30.7241821289
150.81110604,1008.43066406,40.7242698669,30.7241821289
150.811106041,1008.43066406,40.7242698669,30.7241821289
150.811106041,1008.43066406,40.7242698669,30.7241821289
150.811106041,1008.43066406,40.7242698669,30.7241821289
150.811106041,1008.43066406,40.7242698669,30.7241821289
150.811106042,1008.43066406,40.7242698669,30.7241821289
150.811106042,1008.43066406,40.7242698669,30.7241821289
150.811106042,1008.43066406,40.7242698669,30.7241821289
150.811106042,1008.43066406,40.7242698669,30.7241821289
150.811106042,1008.43066406,40.7242698669,30.7241821289
150.811106043,1008.42895508,40.7242698669,30.7241821289
150.811106043,1008.42895508,40.7242698669,30.7241821289
150.811106043,1008.42895508,40.7242698669,30.7241821289
150.811106044,1008.42895508,40.7242698669,30.7241821289
150.811106044,1008.42895508,40.7242698669,30.7241821289
150.811106044,1008.42895508,40.7242698669,30.7241821289
150.811106044,1008.42895508,40.7242698669,30.7241821289
150.811106044,1008.42895508,40.7242698669,30.7241821289
150.811106045,1008.42895508,40.7242698669,30.7241821289
150.811106045,1008.42895508,40.7242698669,30.7241821289
150.811106045,1008.42895508,40.7242698669,30.7241821289
150.811106045,1008.42895508,40.7242698669,30.7241821289
150.811106046,1008.42895508,40.7242698669,30.7241821289
150.811106046,1008.42895508,40.7242698669,30.7241821289
150.811106046,1008.42895508,40.7242698669,30.7241821289
150.811106046,1008.42895508,40.7242698669,30.7241821289
150.811106046,1008.42895508,40.7242698669,30.7241821289
150.811106047,1008.42407227,40.7242698669,30.7241821289
150.811106047,1008.42407227,40.7242698669,30.7241821289
150.811106047,1008.42407227,40.7242698669,30.759803772
150.811106048,1008.42407227,40.8320770264,30.759803772
150.811106048,1008.42407227,40.8320770264,30.759803772
150.811106048,1008.42407227,40.8320770264,30.759803772
150.811106048,1008.42407227,40.8320770264,30.759803772
150.811106049,1008.42407227,40.8320770264,30.759803772
150.811106049,1008.42407227,40.8320770264,30.759803772
150.811106049,1008.42407227,40.8320770264,30.759803772
150.811106049,1008.42407227,40.8320770264,30.759803772
150.811106049,1008.42407227,40.8320770264,30.759803772
150.81110605,1008.42407227,40.8320770264,30.759803772
150.81110605,1008.42407227,40.8320770264,30.759803772
150.81110605,1008.42407227,40.8320770264,30.759803772
150.81110605,1008.42407227,40.8320770264,30.759803772
150.811106051,1008.42407227,40.8320770264,30.759803772
150.811106051,1008.42431641,40.8320770264,30.759803772
150.811106051,1008.42431641,40.8320770264,30.759803772
150.811106051,1008.42431641,40.8320770264,30.759803772
150.811106052,1008.42431641,40.8320770264,30.759803772
150.811106052,1008.42431641,40.8320770264,30.759803772
150.811106052,1008.42431641,40.8320770264,30.759803772
150.811106052,1008.42431641,40.8320770264,30.759803772
150.811106053,1008.42431641,40.8320770264,30.759803772
150.811106053,1008.42431641,40.8320770264,30.759803772
150.811106053,1008.42431641,40.8320770264,30.759803772
150.811106053,1008.42431641,40.8320770264,30.759803772
150.811106053,1008.42431641,40.8320770264,30.759803772
150.811106054,1008.42431641,40.8320770264,30.759803772
150.811106054,1008.42431641,40.8320770264,30.759803772
150.811106054,1008.42431641,40.8320770264,30.759803772
150.811106054,1008.42431641,40.8320770264,30.759803772
150.811106055,1008.42431641,40.8320770264,30.759803772
150.811106055,1008.42431641,40.8320770264,30.759803772
150.811106055,1008.42431641,40.8320770264,30.759803772
150.811106056,1008.42431641,38.5616035461,30.759803772
150.811106056,1008.42431641,38.5616035461,30.759803772
150.811106056,1008.42431641,38.5616035461,30.759803772
150.811106056,1008.42431641,38.5616035461,30.759803772
150.811106056,1008.42431641,38.5616035461,30.759803772
150.811106057,1008.42431641,38.5616035461,30.759803772
150.811106057,1008.42431641,38.5616035461,30.759803772
150.811106057,1008.42431641,38.5616035461,30.759803772
150.811106057,1008.42431641,38.5616035461,30.759803772
150.811106058,1008.42431641,38.5616035461,30.759803772
150.811106058,1008.42431641,38.5616035461,30.759803772
150.811106058,1008.42431641,38.5616035461,30.759803772
150.811106058,1008.42431641,38.5616035461,30.759803772
150.811106058,1008.42431641,38.5616035461,30.759803772
150.811106059,1008.42431641,38.5616035461,30.759803772
150.811106059,1008.42431641,38.5616035461,30.759803772
150.811106059,1008.42236328,38.5616035461,30.759803772
150.81110606,1008.42236328,38.5616035461,30.759803772
150.81110606,1008.42236328,38.5616035461,30.759803772
150.81110606,1008.42236328,38.5616035461,30.759803772
150.81110606,1008.42236328,38.5616035461,30.759803772
150.81110606,1008.42236328,38.5616035461,30.759803772
150.811106061,1008.42236328,38.5616035461,30.759803772
150.811106061,1008.42236328,38.5616035461,30.759803772
150.811106061,1008.42236328,38.5616035461,30.759803772
150.811106061,1008.42236328,38.5616035461,30.759803772
150.811106062,1008.42236328,38.5616035461,30.759803772
150.811106062,1008.42236328,38.5616035461,30.759803772
150.811106062,1008.42236328,38.5616035461,30.759803772
150.811106062,1008.42236328,38.5616035461,30.759803772
150.811106062,1008.42236328,38.5616035461,30.759803772
150.811106063,1008.42236328,38.5616035461,30.759803772
150.811106063,1008.42236328,38.5616035461,30.6885604858
150.811106063,1008.41894531,41.560585022,30.6885604858
150.811106064,1008.41894531,41.560585022,30.6885604858
150.811106064,1008.41894531,41.560585022,30.6885604858
150.811106064,1008.41894531,41.560585022,30.6885604858
150.811106064,1008.41894531,41.560585022,30.6885604858
150.811106065,1008.41894531,41.560585022,30.6885604858
150.811106065,1008.41894531,41.560585022,30.6885604858
150.811106065,1008.41894531,41.560585022,30.6885604858
150.811106065,1008.41894531,41.560585022,30.6885604858
150.811106065,1008.41894531,41.560585022,30.6885604858
150.811106066,1008.41894531,41.560585022,30.6885604858
150.811106066,1008.41894531,41.560585022,30.6885604858
150.811106066,1008.41894531,41.560585022,30.6885604858
150.811106066,1008.41894531,41.560585022,30.6885604858
150.811106067,1008.41894531,41.560585022,30.6885604858
150.811106067,1008.41894531,41.560585022,30.6885604858
150.811106067,1008.41894531,41.560585022,30.6885604858
150.811106067,1008.41894531,41.560585022,30.6885604858
150.811106067,1008.41772461,41.560585022,30.6885604858
150.811106068,1008.41772461,41.560585022,30.6885604858
150.811106068,1008.41772461,41.560585022,30.6885604858
150.811106068,1008.41772461,41.560585022,30.6885604858
150.811106068,1008.41772461,41.560585022,30.6885604858
150.811106069,1008.41772461,41.560585022,30.6885604858
150.811106069,1008.41772461,41.560585022,30.6885604858
150.811106069,1008.41772461,41.560585022,30.6885604858
150.811106069,1008.41772461,41.560585022,30.6885604858
150.81110607,1008.41772461,41.560585022,30.6885604858
150.81110607,1008.41772461,41.560585022,30.6885604858
150.81110607,1008.41772461,41.560585022,30.6885604858
150.81110607,1008.41772461,41.560585022,30.6885604858
150.811106071,1008.41772461,41.560585022,30.6885604858
150.811106071,1008.41772461,41.560585022,31.1160125732
150.811106071,1008.41772461,43.327960968,31.1160125732
150.811106071,1008.41674805,43.327960968,31.1160125732
150.811106072,1008.41674805,43.327960968,31.1160125732
150.811106072,1008.41674805,43.327960968,31.1160125732
150.811106072,1008.41674805,43.327960968,31.1160125732
150.811106072,1008.41674805,43.327960968,31.1160125732
150.811106073,1008.41674805,43.327960968,31.1160125732
150.811106073,1008.41674805,43.327960968,31.1160125732
150.811106073,1008.41674805,43.327960968,31.1160125732
150.811106073,1008.41674805,43.327960968,31.1160125732
150.811106074,1008.41674805,43.327960968,31.1160125732
150.811106074,1008.41674805,43.327960968,31.1160125732
150.811106074,1008.41674805,43.327960968,31.1160125732
150.811106074,1008.41674805,43.327960968,31.1160125732
150.811106074,1008.41674805,43.327960968,31.1160125732
150.811106075,1008.41674805,43.327960968,31.1160125732
150.811106075,1008.41674805,43.327960968,31.1160125732
150.811106075,1008.41674805,43.327960968,31.1160125732
150.811106075,1008.41674805,43.327960968,31.1160125732
150.811106076,1008.41796875,43.327960968,31.1160125732
150.811106076,1008.41796875,43.327960968,31.1160125732
150.811106076,1008.41796875,43.327960968,31.1160125732
150.811106076,1008.41796875,43.327960968,31.1160125732
150.811106077,1008.41796875,43.327960968,31.1160125732
150.811106077,1008.41796875,43.327960968,31.1160125732
150.811106077,1008.41796875,43.327960968,31.1160125732
150.811106077,1008.41796875,43.327960968,31.1160125732
150.811106077,1008.41796875,43.327960968,31.1160125732
150.811106078,1008.41796875,43.327960968,31.1160125732
150.811106078,1008.41796875,43.327960968,31.1160125732
150.811106078,1008.41796875,43.327960968,31.1160125732
150.811106078,1008.41796875,43.327960968,31.1160125732
150.811106079,1008.41796875,43.327960968,30.8488559723
150.811106079,1008.41796875,42.0408172607,30.8488559723
150.811106079,1008.41796875,42.0408172607,30.8488559723
150.811106079,1008.41796875,42.0408172607,30.8488559723
150.81110608,1008.41333008,42.0408172607,30.8488559723
150.81110608,1008.41333008,42.0408172607,30.8488559723
150.81110608,1008.41333008,42.0408172607,30.8488559723
150.81110608,1008.41333008,42.0408172607,30.8488559723
150.811106081,1008.41333008,42.0408172607,30.8488559723
150.811106081,1008.41333008,42.0408172607,30.8488559723
150.811106081,1008.41333008,42.0408172607,30.8488559723
150.811106081,1008.41333008,42.0408172607,30.8488559723
150.811106082,1008.41333008,42.0408172607,30.8488559723
150.811106082,1008.41333008,42.0408172607,30.8488559723
150.811106082,1008.41333008,42.0408172607,30.8488559723
150.811106082,1008.41333008,42.0408172607,30.8488559723
150.811106082,1008.41333008,42.0408172607,30.8488559723
150.811106083,1008.41333008,42.0408172607,30.8488559723
150.811106083,1008.41333008,42.0408172607,30.8488559723
150.811106083,1008.41333008,42.0408172607,30.8488559723
150.811106083,1008.41333008,42.0408172607,30.8488559723
150.811106084,1008.41333008,42.0408172607,30.8488559723
150.811106084,1008.4140625,42.0408172607,30.8488559723
150.811106084,1008.4140625,42.0408172607,30.8488559723
150.811106084,1008.4140625,42.0408172607,30.8488559723
150.811106085,1008.4140625,42.0408172607,30.8488559723
150.811106085,1008.4140625,42.0408172607,30.8488559723
150.811106085,1008.4140625,42.0408172607,30.8488559723
150.811106085,1008.4140625,42.0408172607,30.8488559723
150.811106086,1008.4140625,42.0408172607,30.8488559723
150.811106086,1008.4140625,42.0408172607,30.8488559723
150.811106086,1008.4140625,42.0408172607,30.8488559723
150.811106086,1008.4140625,42.0408172607,30.8488559723
150.811106086,1008.4140625,42.0408172607,30.884475708
150.811106087,1008.4140625,38.6073417664,30.884475708
150.811106087,1008.4140625,38.6073417664,30.884475708
150.811106087,1008.4140625,38.6073417664,30.884475708
150.811106087,1008.4140625,38.6073417664,30.884475708
150.811106088,1008.4140625,38.6073417664,30.884475708
150.811106088,1008.41381836,38.6073417664,30.884475708
150.811106088,1008.41381836,38.6073417664,30.884475708
150.811106089,1008.41381836,38.6073417664,30.884475708
150.811106089,1008.41381836,38.6073417664,30.884475708
150.811106089,1008.41381836,38.6073417664,30.884475708
150.811106089,1008.41381836,38.6073417664,30.884475708
150.811106089,1008.41381836,38.6073417664,30.884475708
150.81110609,1008.41381836,38.6073417664,30.884475708
150.81110609,1008.41381836,38.6073417664,30.884475708
150.81110609,1008.41381836,38.6073417664,30.884475708
150.81110609,1008.41381836,38.6073417664,30.884475708
150.811106091,1008.41381836,38.6073417664,30.884475708
150.811106091,1008.41381836,38.6073417664,30.884475708
150.811106091,1008.41381836,38.6073417664,30.884475708
150.811106091,1008.41381836,38.6073417664,30.884475708
150.811106091,1008.41381836,38.6073417664,30.884475708
150.811106092,1008.41381836,38.6073417664,30.884475708
150.811106092,1008.41552734,38.6073417664,30.884475708
150.811106092,1008.41552734,38.6073417664,30.884475708
150.811106093,1008.41552734,38.6073417664,30.884475708
150.811106093,1008.41552734,38.6073417664,30.884475708
150.811106093,1008.41552734,38.6073417664,30.884475708
150.811106093,1008.41552734,38.6073417664,30.884475708
150.811106093,1008.41552734,38.6073417664,30.884475708
150.811106094,1008.41552734,38.6073417664,30.884475708
150.811106094,1008.41552734,38.6073417664,30.884475708
150.811106094,1008.41552734,38.6073417664,30.884475708
150.811106094,1008.41552734,38.6073417664,30.7419929504
150.811106095,1008.41552734,42.0571517944,30.7419929504
150.811106095,1008.41552734,42.0571517944,30.7419929504
150.811106095,1008.41552734,42.0571517944,30.7419929504
150.811106095,1008.41552734,42.0571517944,30.7419929504
150.811106096,1008.41552734,42.0571517944,30.7419929504
150.811106096,1008.41552734,42.0571517944,30.7419929504
150.811106096,1008.41503906,42.0571517944,30.7419929504
150.811106096,1008.41503906,42.0571517944,30.7419929504
150.811106097,1008.41503906,42.0571517944,30.7419929504
150.811106097,1008.41503906,42.0571517944,30.7419929504
150.811106097,1008.41503906,42.0571517944,30.7419929504
150.811106097,1008.41503906,42.0571517944,30.7419929504
150.811106098,1008.41503906,42.0571517944,30.7419929504
150.811106098,1008.41503906,42.0571517944,30.7419929504
150.811106098,1008.41503906,42.0571517944,30.7419929504
150.811106098,1008.41503906,42.0571517944,30.7419929504
150.811106098,1008.41503906,42.0571517944,30.7419929504
150.811106099,1008.41503906,42.0571517944,30.7419929504
150.811106099,1008.41503906,42.0571517944,30.7419929504
150.811106099,1008.41503906,42.0571517944,30.7419929504
150.811106099,1008.41503906,42.0571517944,30.7419929504
150.8111061,1008.41503906,42.0571517944,30.7419929504
150.8111061,1008.41503906,42.0571517944,30.7419929504
150.8111061,1008.41503906,42.0571517944,30.7419929504
150.8111061,1008.41821289,42.0571517944,30.7419929504
150.811106101,1008.41821289,42.0571517944,30.7419929504
150.811106101,1008.41821289,42.0571517944,30.7419929504
150.811106101,1008.41821289,42.0571517944,30.7419929504
150.811106101,1008.41821289,42.0571517944,30.7419929504
150.811106101,1008.41821289,42.0571517944,30.7419929504
150.811106102,1008.41821289,42.0571517944,30.7419929504
150.811106102,1008.41821289,42.0571517944,30.7419929504
150.811106102,1008.41821289,42.0571517944,30.6885604858
150.811106102,1008.41821289,42.0571517944,30.6885604858
150.811106103,1008.41821289,39.5351295471,30.6885604858
150.811106103,1008.41821289,39.5351295471,30.6885604858
150.811106103,1008.41821289,39.5351295471,30.6885604858
150.811106103,1008.41821289,39.5351295471,30.6885604858
150.811106104,1008.41821289,39.5351295471,30.6885604858
150.811106104,1008.41821289,39.5351295471,30.6885604858
150.811106104,1008.41821289,39.5351295471,30.6885604858
150.811106104,1008.41357422,39.5351295471,30.6885604858
150.811106105,1008.41357422,39.5351295471,30.6885604858
150.811106105,1008.41357422,39.5351295471,30.6885604858
150.811106105,1008.41357422,39.5351295471,30.6885604858
150.811106105,1008.41357422,39.5351295471,30.6885604858
150.811106106,1008.41357422,39.5351295471,30.6885604858
150.811106106,1008.41357422,39.5351295471,30.6885604858
150.811106106,1008.41357422,39.5351295471,30.6885604858
150.811106106,1008.41357422,39.5351295471,30.6885604858
150.811106106,1008.41357422,39.5351295471,30.6885604858
150.811106107,1008.41357422,39.5351295471,30.6885604858
150.811106107,1008.41357422,39.5351295471,30.6885604858
150.811106701,1009.26318359,39.8278427124,31.0356178284
150.811106704,1009.26416016,39.8278427124,31.0356178284
150.811106704,1009.26416016,39.8278427124,31.0356178284
150.811106704,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106705,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106706,1009.26416016,39.8278427124,31.0356178284
150.811106707,1009.26416016,39.8278427124,31.0356178284
150.811106707,1009.26416016,39.8278427124,31.0356178284
150.811106707,1009.26416016,39.8278427124,31.0356178284
150.811106707,1009.26171875,39.8278427124,31.0356178284
150.811106707,1009.26171875,39.8278427124,31.0356178284
150.811106707,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106708,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.811106709,1009.26171875,39.8278427124,31.0356178284
150.81110671,1009.26171875,39.8278427124,31.0356178284
150.81110671,1009.26171875,39.8278427124,31.0356178284
150.81110671,1009.26171875,39.8278427124,31.0356178284
150.81110671,1009.26171875,39.8278427124,30.9989929199
150.81110671,1009.26171875,39.8278427124,30.9989929199
150.81110671,1009.26171875,37.6823387146,30.9989929199
150.81110671,1009.26171875,37.6823387146,30.9989929199
150.811106711,1009.26171875,37.6823387146,30.9989929199
150.811106711,1009.26171875,37.6823387146,30.9989929199
150.811106711,1009.26171875,37.6823387146,30.9989929199
150.811106711,1009.25439453,37.6823387146,30.9989929199
150.811106711,1009.25439453,37.6823387146,30.9989929199
150.811106711,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106712,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106713,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106714,1009.25439453,37.6823387146,30.9989929199
150.811106715,1009.25439453,37.6823387146,30.9989929199
150.811106715,1009.25439453,37.6823387146,30.9989929199
150.811106715,1009.25537109,37.6823387146,30.9989929199
150.811106715,1009.25537109,37.6823387146,30.9989929199
150.811106716,1009.25537109,37.6823387146,30.9989929199
150.811106716,1009.25537109,37.6823387146,30.9989929199
150.811106716,1009.25537109,37.6823387146,30.9989929199
150.811106716,1009.25537109,37.6823387146,30.9989929199
150.811106717,1009.25537109,37.6823387146,30.9989929199
150.811106717,1009.25537109,37.6823387146,30.9989929199
150.811106717,1009.25537109,37.6823387146,30.9989929199
150.811106717,1009.25537109,37.6823387146,30.9989929199
150.811106717,1009.25537109,37.6823387146,30.9989929199
150.811106718,1009.25537109,37.6823387146,30.9989929199
150.811106718,1009.25537109,37.6823387146,30.9989929199
150.811106718,1009.25537109,37.6823387146,31.0905570984
150.811106718,1009.25537109,37.6014442444,31.0905570984
150.811106719,1009.25537109,37.6014442444,31.0905570984
150.811106719,1009.25537109,37.6014442444,31.0905570984
150.811106719,1009.2565918,37.6014442444,31.0905570984
150.81110672,1009.2565918,37.6014442444,31.0905570984
150.81110672,1009.2565918,37.6014442444,31.0905570984
150.81110672,1009.2565918,37.6014442444,31.0905570984
150.81110672,1009.2565918,37.6014442444,31.0905570984
150.81110672,1009.2565918,37.6014442444,31.0905570984
150.811106721,1009.2565918,37.6014442444,31.0905570984
150.811106721,1009.2565918,37.6014442444,31.0905570984
150.811106721,1009.2565918,37.6014442444,31.0905570984
150.811106721,1009.2565918,37.6014442444,31.0905570984
150.811106722,1009.2565918,37.6014442444,31.0905570984
150.811106722,1009.2565918,37.6014442444,31.0905570984
150.811106722,1009.2565918,37.6014442444,31.0905570984
150.811106722,1009.2565918,37.6014442444,31.0905570984
150.811106722,1009.2565918,37.6014442444,31.0905570984
150.811106723,1009.2565918,37.6014442444,31.0905570984
150.811106723,1009.2565918,37.6014442444,31.0905570984
150.811106723,1009.25927734,37.6014442444,31.0905570984
150.811106724,1009.25927734,37.6014442444,31.0905570984
150.811106724,1009.25927734,37.6014442444,31.0905570984
150.811106724,1009.25927734,37.6014442444,31.0905570984
150.811106724,1009.25927734,37.6014442444,31.0905570984
150.811106724,1009.25927734,37.6014442444,31.0905570984
150.811106725,1009.25927734,37.6014442444,31.0905570984
150.811106725,1009.25927734,37.6014442444,31.0905570984
150.811106725,1009.25927734,37.6014442444,31.0905570984
150.811106725,1009.25927734,37.6014442444,31.0905570984
150.811106726,1009.25927734,37.6014442444,31.0905570984
150.811106726,1009.25927734,37.6014442444,31.0905570984
150.811106726,1009.25927734,37.6014442444,31.0173034668
150.811106726,1009.25927734,40.928730011,31.0173034668
150.811106727,1009.25927734,40.928730011,31.0173034668
150.811106727,1009.25927734,40.928730011,31.0173034668
150.811106727,1009.25927734,40.928730011,31.0173034668
150.811106727,1009.25854492,40.928730011,31.0173034668
150.811106728,1009.25854492,40.928730011,31.0173034668
150.811106728,1009.25854492,40.928730011,31.0173034668
150.811106728,1009.25854492,40.928730011,31.0173034668
150.811106728,1009.25854492,40.928730011,31.0173034668
150.811106729,1009.25854492,40.928730011,31.0173034668
150.811106729,1009.25854492,40.928730011,31.0173034668
150.811106729,1009.25854492,40.928730011,31.0173034668
150.811106729,1009.25854492,40.928730011,31.0173034668
150.811106729,1009.25854492,40.928730011,31.0173034668
150.81110673,1009.25854492,40.928730011,31.0173034668
150.81110673,1009.25854492,40.928730011,31.0173034668
150.81110673,1009.25854492,40.928730011,31.0173034668
150.81110673,1009.25854492,40.928730011,31.0173034668
150.811106731,1009.25854492,40.928730011,31.0173034668
150.811106731,1009.25854492,40.928730011,31.0173034668
150.811106731,1009.25854492,40.928730011,31.0173034668
150.811106731,1009.25854492,40.928730011,31.0173034668
150.811106731,1009.25756836,40.928730011,31.0173034668
150.811106732,1009.25756836,40.928730011,31.0173034668
150.811106732,1009.25756836,40.928730011,31.0173034668
150.811106732,1009.25756836,40.928730011,31.0173034668
150.811106733,1009.25756836,40.928730011,31.0173034668
150.811106733,1009.25756836,40.928730011,31.0173034668
150.811106733,1009.25756836,40.928730011,31.0173034668
150.811106733,1009.25756836,40.928730011,31.0173034668
150.811106733,1009.25756836,40.928730011,31.0173034668
150.811106734,1009.25756836,40.928730011,31.0173034668
150.811106734,1009.25756836,40.928730011,31.0173034668
150.811106734,1009.25756836,40.928730011,30.9989929199
150.811106734,1009.25756836,41.8115501404,30.9989929199
150.811106735,1009.25756836,41.8115501404,30.9989929199
150.811106735,1009.25756836,41.8115501404,30.9989929199
150.811106735,1009.25756836,41.8115501404,30.9989929199
150.811106735,1009.26000977,41.8115501404,30.9989929199
150.811106736,1009.26000977,41.8115501404,30.9989929199
150.811106736,1009.26000977,41.8115501404,30.9989929199
150.811106736,1009.26000977,41.8115501404,30.9989929199
150.811106736,1009.26000977,41.8115501404,30.9989929199
150.811106737,1009.26000977,41.8115501404,30.9989929199
150.811106737,1009.26000977,41.8115501404,30.9989929199
150.811106737,1009.26000977,41.8115501404,30.9989929199
150.811106737,1009.26000977,41.8115501404,30.9989929199
150.811106738,1009.26000977,41.8115501404,30.9989929199
150.811106738,1009.26000977,41.8115501404,30.9989929199
150.811106738,1009.26000977,41.8115501404,30.9989929199
150.811106738,1009.26000977,41.8115501404,30.9989929199
150.811106738,1009.26000977,41.8115501404,30.9989929199
150.811106739,1009.26000977,41.8115501404,30.9989929199
150.811106739,1009.26000977,41.8115501404,30.9989929199
150.811106739,1009.26000977,41.8115501404,30.9989929199
150.811106739,1009.26000977,41.8115501404,30.9989929199
150.81110674,1009.26220703,41.8115501404,30.9989929199
150.81110674,1009.26220703,41.8115501404,30.9989929199
150.81110674,1009.26220703,41.8115501404,30.9989929199
150.81110674,1009.26220703,41.8115501404,30.9989929199
